ano_eleicao,sigla_uf,codigo_municipio,nome_municipio,total_votos_municipio,enpv,codmun,regiao,qtd_veiculos,veiculos_por_100k_hab,populacao_2020,idhm,idhm_r,idhm_e
2020,BA,33278,Angical,19211,6.045383325807915,2901403,Nordeste,0,0,13938,0.625,0.564,0.556
2020,BA,33294,Anguera,14277,3.630023398137605,2901502,Nordeste,1,8.8519,11297,0.589,0.565,0.471
2020,BA,33316,Antas,8226,1.5670194816704524,2901601,Nordeste,0,0,19479,0.592,0.573,0.491
2020,BA,33332,Antônio Cardoso,17028,6.6861613998729785,2901700,Nordeste,0,0,11677,0.561,0.544,0.422
2020,BA,33359,Antônio Gonçalves,13623,3.1776534169219097,2901809,Nordeste,1,8.4189,11878,0.598,0.58,0.498
2020,BA,33375,Aporá,19744,3.795626774081256,2901908,Nordeste,0,0,17788,0.548,0.516,0.425
2020,BA,33383,Araçás,15908,5.137132882449914,2902054,Nordeste,0,0,12208,0.57,0.54,0.462
2020,BA,33391,Aracatu,19866,2.902133387200471,2902005,Nordeste,0,0,13045,0.581,0.591,0.439
2020,BA,33405,Apuarema,8908,2.189545329851729,2901957,Nordeste,1,13.6949,7302,0.552,0.555,0.413
2020,BA,33413,Araci,56377,5.088957089923744,2902104,Nordeste,2,3.6598,54648,0.534,0.534,0.381
2020,BA,33430,Aramari,14117,5.955072910388131,2902203,Nordeste,1,8.7252,11461,0.588,0.568,0.47
2020,BA,33456,Aratuípe,12926,4.913062844775874,2902302,Nordeste,0,0,8837,0.575,0.57,0.443
2020,BA,33472,Aurelino Leal,14368,5.298538031643582,2902401,Nordeste,0,0,11299,0.568,0.555,0.434
2020,BA,33499,Baianópolis,18981,6.5339914278241755,2902500,Nordeste,0,0,13929,0.589,0.543,0.492
2020,BA,33510,Baixa Grande,22631,4.531530390080075,2902609,Nordeste,3,14.6706,20449,0.585,0.549,0.471
2020,BA,33529,Banzaê,15200,2.2482835672560926,2902658,Nordeste,1,7.5529,13240,0.579,0.539,0.468
2020,BA,33537,Barra,53539,4.581046542349094,2902708,Nordeste,0,0,53910,0.557,0.503,0.457
2020,BA,33553,Barra Da Estiva,31475,4.016170337973286,2902807,Nordeste,2,9.8078,20392,0.575,0.566,0.469
2020,BA,33570,Barra Do Choça,38820,6.243124967344605,2902906,Nordeste,2,6.4084,31209,0.551,0.563,0.386
2020,BA,33596,Barra Do Mendes,18517,4.9881512831095804,2903003,Nordeste,3,21.6873,13833,0.63,0.578,0.553
2020,BA,33618,Barra Do Rocha,6434,4.720692410921588,2903102,Nordeste,0,0,5612,0.577,0.585,0.465
2020,BA,33634,Barreiras,142932,5.681097126899047,2903201,Nordeste,17,10.8297,156975,0.721,0.695,0.668
2020,BA,33650,Barro Preto,9446,5.534816895006173,2903300,Nordeste,0,0,5448,0.602,0.576,0.508
2020,BA,33677,Belmonte,23774,5.696268551195439,2903409,Nordeste,1,4.2668,23437,0.598,0.577,0.48
2020,BA,33693,Belo Campo,23840,4.947312950646595,2903508,Nordeste,1,5.8449,17109,0.575,0.562,0.444
2020,BA,33715,Biritinga,18161,5.9069673816481725,2903607,Nordeste,1,6.2563,15984,0.538,0.525,0.402
2020,BA,33731,Boa Nova,17525,5.6791622590262625,2903706,Nordeste,1,8.1110,12329,0.567,0.535,0.453
2020,BA,33758,Boa Vista Do Tupim,21219,5.863232421152034,2903805,Nordeste,0,0,18531,0.551,0.514,0.447
2020,BA,33774,Bom Jesus Da Lapa,69396,5.473290404767798,2903904,Nordeste,4,5.7420,69662,0.633,0.615,0.533
2020,BA,33782,Bom Jesus Da Serra,13882,5.866573171639785,2903953,Nordeste,2,20.3604,9823,0.546,0.535,0.407
2020,BA,33790,Boninal,15577,5.764455717486352,2904001,Nordeste,0,0,14446,0.612,0.564,0.514
2020,BA,33804,Bonito,19874,5.315742006627561,2904050,Nordeste,0,0,16884,0.561,0.552,0.467
2020,BA,33812,Boquira,19863,4.494362623882565,2904100,Nordeste,2,9.3036,21497,0.603,0.564,0.497
2020,BA,33839,Botuporã,7441,2.8923948406451494,2904209,Nordeste,0,0,10129,0.575,0.543,0.464
2020,BA,33855,Brejões,16104,6.886436790936607,2904308,Nordeste,0,0,14222,0.597,0.56,0.49
2020,BA,33871,Brejolândia,14315,1.9962432356571613,2904407,Nordeste,0,0,10618,0.592,0.533,0.523
2020,BA,33898,Brotas De Macaúbas,14051,5.88612509809806,2904506,Nordeste,2,19.7433,10130,0.57,0.552,0.445
2020,BA,33910,Brumado,74138,7.086404809702951,2904605,Nordeste,13,19.3065,67335,0.656,0.63,0.554
2020,BA,33936,Buerarema,17933,4.298769377680185,2904704,Nordeste,0,0,18306,0.613,0.604,0.495
2020,BA,33952,Caatiba,9047,3.501313609533774,2904803,Nordeste,0,0,6488,0.561,0.579,0.406
2020,BA,33960,Cabaceiras Do Paraguaçu,19874,5.48728277195002,2904852,Nordeste,0,0,18911,0.581,0.525,0.49
2020,BA,33979,Cachoeira,36399,6.120451948996578,2904902,Nordeste,2,5.9582,33567,0.647,0.615,0.577
2020,BA,33995,Caculé,27786,2.0457754046539156,2905008,Nordeste,1,4.2935,23291,0.637,0.621,0.541
2020,BA,34010,Caem,12052,4.478813940579239,2905107,Nordeste,0,0,9058,0.546,0.535,0.434
2020,BA,34029,Caetanos,14876,3.642040712447422,2905156,Nordeste,2,13.6911,14608,0.542,0.536,0.409
2020,BA,34037,Caetité,62475,6.338311420064464,2905206,Nordeste,4,7.8307,51081,0.625,0.631,0.484
2020,BA,34053,Cafarnaum,22327,5.3232126800579,2905305,Nordeste,0,0,18513,0.584,0.554,0.49
2020,BA,34070,Cairu,21173,5.757804667213785,2905404,Nordeste,0,0,18427,0.627,0.6,0.51
2020,BA,34096,Caldeirão Grande,7659,3.7803702412175286,2905503,Nordeste,0,0,13391,0.573,0.526,0.473
2020,BA,34118,Camacã,26233,5.83604588463108,2905602,Nordeste,6,18.7465,32006,0.581,0.608,0.419
2020,BA,34134,Camaçari,258248,7.046965227933268,2905701,Nordeste,12,3.9435,304302,0.694,0.681,0.616
2020,BA,34150,Camamu,34272,6.001744096424096,2905800,Nordeste,0,0,35382,0.565,0.562,0.452
2020,BA,34177,Campo Alegre De Lourdes,35467,5.842641608541953,2905909,Nordeste,0,0,28820,0.557,0.516,0.43
2020,BA,34193,Campo Formoso,85791,5.482707638644601,2906006,Nordeste,2,2.7977,71487,0.586,0.566,0.475
2020,BA,34215,Canápolis,13556,6.096047213985911,2906105,Nordeste,1,10.3061,9703,0.565,0.531,0.463
2020,BA,34231,Canarana,30184,6.617437234664821,2906204,Nordeste,0,0,26325,0.587,0.555,0.496
2020,BA,34258,Canavieiras,33332,7.960774558842188,2906303,Nordeste,2,6.4712,30906,0.59,0.596,0.434
2020,BA,34274,Candeal,11977,4.338432442504444,2906402,Nordeste,0,0,8181,0.587,0.554,0.465
2020,BA,34290,Candeias,97768,8.05321716485244,2906501,Nordeste,5,5.7170,87458,0.691,0.652,0.616
2020,BA,34312,Candiba,15880,4.593584773777229,2906600,Nordeste,0,0,14368,0.591,0.578,0.481
2020,BA,34339,Cândido Sales,29094,5.571773963110056,2906709,Nordeste,1,3.9915,25053,0.601,0.565,0.482
2020,BA,34355,Cansanção,43436,5.435824358130641,2906808,Nordeste,0,0,34882,0.557,0.53,0.438
2020,BA,34363,Caraíbas,13319,3.867924469883814,2906899,Nordeste,0,0,8801,0.555,0.57,0.405
2020,BA,34371,Caravelas,23475,5.955402501701731,2906907,Nordeste,0,0,22093,0.616,0.626,0.473
2020,BA,34398,Cardeal Da Silva,10884,5.776334833328506,2907004,Nordeste,0,0,9346,0.552,0.523,0.437
2020,BA,34410,Carinhanha,34009,8.306279123066307,2907103,Nordeste,4,13.7599,29070,0.576,0.525,0.477
2020,BA,34436,Casa Nova,83408,7.536463733705789,2907202,Nordeste,1,1.3785,72545,0.57,0.577,0.435
2020,BA,34452,Castro Alves,16632,1.6553645282763785,2907301,Nordeste,3,11.3990,26318,0.613,0.591,0.504
2020,BA,34479,Catolândia,7023,5.458056400786708,2907400,Nordeste,0,0,3599,0.582,0.554,0.452
2020,BA,34495,Catu,57546,6.829576589455409,2907509,Nordeste,4,7.2767,54970,0.677,0.66,0.578
2020,BA,34509,Caturama,12276,1.689170978493796,2907558,Nordeste,0,0,9316,0.571,0.543,0.446
2020,BA,34517,Central,20637,4.783437528110936,2907608,Nordeste,1,5.7870,17280,0.596,0.54,0.538
2020,BA,34533,Chorrochó,14385,4.443404153052053,2907707,Nordeste,1,8.9286,11200,0.6,0.552,0.503
2020,BA,34550,Cícero Dantas,19940,2.007455407806178,2907806,Nordeste,1,3.0697,32576,0.585,0.59,0.477
2020,BA,34576,Cipó,20833,6.685136187808485,2907905,Nordeste,0,0,17352,0.601,0.589,0.496
2020,BA,34592,Coaraci,23004,6.889122832213834,2908002,Nordeste,0,0,16549,0.613,0.615,0.491
2020,BA,34614,Cocos,23767,5.3456231120826425,2908101,Nordeste,0,0,18807,0.596,0.558,0.471
2020,BA,34630,Conceição Da Feira,25752,6.339381531338908,2908200,Nordeste,0,0,22762,0.634,0.606,0.548
2020,BA,34657,Conceição Do Almeida,22411,5.070537822685862,2908309,Nordeste,0,0,17165,0.606,0.578,0.479
2020,BA,34673,Conceição Do Coité,84402,5.873041575723545,2908408,Nordeste,5,7.4612,67013,0.611,0.587,0.517
2020,BA,34690,Conceição Do Jacuípe,38437,5.9939356415132234,2908507,Nordeste,4,11.9768,33398,0.663,0.63,0.579
2020,BA,34711,Conde,27208,6.947466016905946,2908606,Nordeste,0,0,26035,0.56,0.551,0.451
2020,BA,34738,Condeúba,21450,4.976049121957597,2908705,Nordeste,3,17.4642,17178,0.582,0.559,0.447
2020,BA,34754,Contendas Do Sincorá,6894,4.700953875352296,2908804,Nordeste,0,0,4045,0.577,0.579,0.477
2020,BA,34770,Coração De Maria,29769,6.223928446508111,2908903,Nordeste,1,4.4454,22495,0.592,0.558,0.489
2020,BA,34797,Cordeiros,10660,4.6361520112923476,2909000,Nordeste,1,11.5714,8642,0.579,0.561,0.454
2020,BA,34819,Coribe,18798,4.666951254900985,2909109,Nordeste,0,0,14149,0.6,0.545,0.491
2020,BA,34835,Coronel João Sá,17709,4.2206484935723365,2909208,Nordeste,2,12.7251,15717,0.535,0.545,0.392
2020,BA,34851,Correntina,40108,6.928983891762669,2909307,Nordeste,2,6.2129,32191,0.603,0.575,0.481
2020,BA,34878,Cotegipe,18773,5.2061384582724175,2909406,Nordeste,0,0,13769,0.59,0.545,0.504
2020,BA,34894,Cravolândia,6233,4.568632998737843,2909505,Nordeste,0,0,5351,0.599,0.559,0.503
2020,BA,34916,Crisópolis,24383,3.084317473363754,2909604,Nordeste,2,9.4505,21163,0.543,0.542,0.387
2020,BA,34932,Cristópolis,19302,4.806959386804037,2909703,Nordeste,1,7.1700,13947,0.614,0.546,0.553
2020,BA,34959,Cruz Das Almas,69967,6.218418018259094,2909802,Nordeste,10,15.7255,63591,0.699,0.659,0.65
2020,BA,34975,Curaçá,39470,7.551957000775176,2909901,Nordeste,0,0,34886,0.581,0.544,0.463
2020,BA,34991,Dário Meira,10794,5.466507293544291,2910008,Nordeste,1,9.5012,10525,0.54,0.522,0.392
2020,BA,35017,Dom Basílio,16718,3.537684417993267,2910107,Nordeste,0,0,12240,0.591,0.547,0.482
2020,BA,35033,Dom Macedo Costa,6853,1.989367655477828,2910206,Nordeste,0,0,4065,0.632,0.598,0.531
2020,BA,35050,Elísio Medrado,11329,5.305159829285827,2910305,Nordeste,0,0,8126,0.623,0.59,0.527
2020,BA,35076,Encruzilhada,22513,5.2244564099925785,2910404,Nordeste,0,0,16446,0.544,0.533,0.4
2020,BA,35092,Entre Rios,42877,8.642370764461818,2910503,Nordeste,1,2.3866,41901,0.615,0.602,0.492
2020,BA,35114,Esplanada,39192,7.985256511844168,2910602,Nordeste,4,10.6445,37578,0.589,0.589,0.469
2020,BA,35130,Euclides Da Cunha,67688,4.543076840025432,2910701,Nordeste,5,8.2158,60858,0.567,0.565,0.43
2020,BA,35149,Feira Da Mata,8959,5.116326126163224,2910776,Nordeste,0,0,5661,0.588,0.527,0.505
2020,BA,35157,Feira De Santana,873453,5.155643939102047,2910800,Nordeste,22,3.5506,619609,0.712,0.71,0.619
2020,BA,35173,Firmino Alves,5978,3.2777886416292596,2910909,Nordeste,0,0,5629,0.578,0.596,0.464
2020,BA,35190,Floresta Azul,11767,4.2369734727188675,2911006,Nordeste,0,0,10575,0.557,0.548,0.431
2020,BA,35211,Formosa Do Rio Preto,31177,5.794367162032468,2911105,Nordeste,1,3.8674,25857,0.618,0.576,0.536
2020,BA,35238,Gandu,34176,5.383110433805432,2911204,Nordeste,6,18.4072,32596,0.632,0.645,0.508
2020,BA,35254,Gentio Do Ouro,15975,2.874374443548883,2911303,Nordeste,1,8.8818,11259,0.559,0.523,0.45
2020,BA,35270,Glória,19359,2.224878450783441,2911402,Nordeste,0,0,15234,0.593,0.563,0.479
2020,BA,35297,Gongogi,7413,5.432699903876848,2911501,Nordeste,1,14.3164,6985,0.576,0.543,0.456
2020,BA,35319,Governador Mangabeira,12329,6.914632778875622,2911600,Nordeste,0,0,20762,0.643,0.594,0.594
2020,BA,35335,Guanambi,93760,4.988533113304113,2911709,Nordeste,13,15.3071,84928,0.673,0.663,0.584
2020,BA,35351,Guaratinga,22271,6.5104908372309955,2911808,Nordeste,1,4.8309,20700,0.558,0.559,0.406
2020,BA,35378,Iaçu,28227,5.7810591990363305,2911907,Nordeste,1,4.1458,24121,0.574,0.588,0.461
2020,BA,35394,Ibiassucê,13122,5.042417635116924,2912004,Nordeste,0,0,9031,0.611,0.608,0.476
2020,BA,35416,Ibicaraí,27446,5.782554559175191,2912103,Nordeste,2,9.3554,21378,0.625,0.609,0.524
2020,BA,35432,Ibicoara,12388,1.9947422657899962,2912202,Nordeste,0,0,19786,0.591,0.583,0.484
2020,BA,35459,Ibicuí,17567,5.690153814184088,2912301,Nordeste,0,0,16230,0.584,0.586,0.435
2020,BA,35475,Ibipeba,21397,2.605657058911768,2912400,Nordeste,0,0,18319,0.616,0.577,0.545
2020,BA,35491,Santa Rita De Cássia,18109,1.9985427226416228,2928406,Nordeste,0,0,28481,0.605,0.564,0.513
2020,BA,35513,Ibipitanga,19886,4.449805304910908,2912509,Nordeste,0,0,14947,0.584,0.553,0.475
2020,BA,35530,Ibiquera,6022,1.8359679878365196,2912608,Nordeste,1,24.7158,4046,0.511,0.517,0.335
2020,BA,35556,Ibirapitanga,20745,5.132302621739425,2912707,Nordeste,1,4.2728,23404,0.558,0.561,0.415
2020,BA,35572,Ibirapuã,10918,2.8680949485195937,2912806,Nordeste,0,0,8690,0.614,0.641,0.467
2020,BA,35599,Ibirataia,21396,7.677832813839837,2912905,Nordeste,2,13.4391,14882,0.576,0.571,0.424
2020,BA,35610,Ibitiara,17930,4.9695782600805245,2913002,Nordeste,1,6.0964,16403,0.585,0.55,0.49
2020,BA,35637,Ibititá,25300,4.019347473075697,2913101,Nordeste,1,5.8548,17080,0.602,0.554,0.527
2020,BA,35653,Ibotirama,30850,5.467979180459098,2913200,Nordeste,2,7.4066,27003,0.636,0.601,0.548
2020,BA,35670,Ichu,9641,5.024540594965743,2913309,Nordeste,1,16.0772,6220,0.631,0.58,0.562
2020,BA,35696,Igaporã,19643,4.329012280709844,2913408,Nordeste,0,0,15650,0.614,0.586,0.516
2020,BA,35700,Igrapiúna,13331,6.106364552815996,2913457,Nordeste,0,0,13091,0.574,0.565,0.424
2020,BA,35718,Iguaí,27354,5.601653008781009,2913507,Nordeste,2,7.4176,26963,0.552,0.559,0.382
2020,BA,35734,Ilhéus,171685,10.95112185370006,2913606,Nordeste,19,11.8807,159923,0.69,0.688,0.59
2020,BA,35750,Inhambupe,37853,4.717461259692845,2913705,Nordeste,2,4.9587,40333,0.565,0.556,0.429
2020,BA,35777,Ipecaetá,21433,4.843255183417669,2913804,Nordeste,0,0,14354,0.55,0.506,0.424
2020,BA,35793,Ipiaú,22758,2.48279114189774,2913903,Nordeste,5,10.8880,45922,0.67,0.687,0.551
2020,BA,35815,Ipirá,65638,5.017202277060856,2914000,Nordeste,4,6.7300,59435,0.549,0.568,0.39
2020,BA,35831,Ipupiara,13214,2.077266356632823,2914109,Nordeste,0,0,9911,0.59,0.558,0.499
2020,BA,35858,Irajuba,8048,3.5211455841442745,2914208,Nordeste,0,0,7279,0.576,0.544,0.453
2020,BA,35874,Iramaia,13518,5.32022165687624,2914307,Nordeste,0,0,8197,0.571,0.543,0.463
2020,BA,35890,Iraquara,27235,4.759529748375341,2914406,Nordeste,0,0,25478,0.599,0.548,0.523
2020,BA,35912,Irará,35479,6.502455776387371,2914505,Nordeste,0,0,29173,0.62,0.587,0.501
2020,BA,35939,Irecê,71310,6.617235135868411,2914604,Nordeste,17,23.1217,73524,0.691,0.661,0.643
2020,BA,35947,Itabela,32106,4.95103360941221,2914653,Nordeste,4,13.0094,30747,0.599,0.614,0.465
2020,BA,35955,Itaberaba,69592,6.0349858643370125,2914703,Nordeste,6,9.2813,64646,0.62,0.638,0.485
2020,BA,35971,Itabuna,181262,11.648274607144801,2914802,Nordeste,30,14.0394,213685,0.712,0.695,0.643
2020,BA,35998,Itacaré,24659,6.007356065187054,2914901,Nordeste,1,3.4863,28684,0.583,0.594,0.413
2020,BA,36013,Itaeté,16068,5.797870786616774,2915007,Nordeste,1,6.2073,16110,0.572,0.536,0.485
2020,BA,36030,Itagi,14296,2.300747492173092,2915106,Nordeste,1,8.1686,12242,0.543,0.543,0.426
2020,BA,36056,Itagibá,16582,6.208445732724814,2915205,Nordeste,1,6.9195,14452,0.589,0.566,0.469
2020,BA,36072,Itagimirim,9134,6.53306588181088,2915304,Nordeste,2,29.3040,6825,0.634,0.602,0.516
2020,BA,36080,Itaguaçu Da Bahia,16732,4.126624055910337,2915353,Nordeste,0,0,14542,0.562,0.55,0.435
2020,BA,36099,Itaju Do Colônia,8145,4.928443581596314,2915403,Nordeste,0,0,6596,0.592,0.57,0.502
2020,BA,36110,Itajuípe,11764,3.884464381899444,2915502,Nordeste,1,4.9024,20398,0.599,0.609,0.466
2020,BA,36137,Itamaraju,66865,6.819713175586966,2915601,Nordeste,7,10.8603,64455,0.627,0.641,0.502
2020,BA,36153,Itamari,9412,3.560407778114405,2915700,Nordeste,0,0,8003,0.578,0.595,0.454
2020,BA,36170,Itambé,28331,7.931067001647119,2915809,Nordeste,2,8.7897,22754,0.578,0.589,0.436
2020,BA,36196,Itanagra,8982,5.735411995946071,2915908,Nordeste,0,0,6436,0.584,0.577,0.433
2020,BA,36218,Itanhém,22596,5.508458849349816,2916005,Nordeste,3,15.5312,19316,0.637,0.624,0.525
2020,BA,36234,Itaparica,27056,6.87891236323641,2916104,Nordeste,0,0,22337,0.67,0.657,0.553
2020,BA,36250,Itapé,12809,5.011852398981626,2916203,Nordeste,0,0,8526,0.599,0.574,0.491
2020,BA,36277,Itapebi,12101,5.412610180863522,2916302,Nordeste,1,9.7895,10215,0.572,0.568,0.458
2020,BA,36293,Itapetinga,67069,5.7446127778850204,2916401,Nordeste,13,16.9282,76795,0.667,0.667,0.562
2020,BA,36315,Itapicuru,33029,5.496933935205399,2916500,Nordeste,2,5.5737,35883,0.486,0.505,0.319
2020,BA,36331,Itapitanga,9389,4.868687148182949,2916609,Nordeste,0,0,10298,0.571,0.536,0.454
2020,BA,36358,Itaquara,10222,4.341136297823351,2916708,Nordeste,0,0,8347,0.553,0.539,0.411
2020,BA,36374,Itarantim,20647,6.938536024018383,2916807,Nordeste,4,20.1582,19843,0.61,0.608,0.487
2020,BA,36382,Itatim,20068,2.456206203510815,2916856,Nordeste,2,13.7561,14539,0.582,0.55,0.459
2020,BA,36390,Itiruçu,12993,4.657253518933367,2916906,Nordeste,2,15.9642,12528,0.6,0.588,0.482
2020,BA,36412,Itiúba,41518,6.186595305931601,2917003,Nordeste,0,0,36116,0.544,0.521,0.398
2020,BA,36439,Itororó,24310,4.744321543974808,2917102,Nordeste,2,9.8097,20388,0.594,0.598,0.474
2020,BA,36455,Ituaçu,23764,5.80861555542751,2917201,Nordeste,1,5.2549,19030,0.57,0.565,0.425
2020,BA,36471,Ituberá,25952,6.181617848710656,2917300,Nordeste,2,6.9589,28740,0.606,0.601,0.482
2020,BA,36498,Jacaraci,16143,3.750415095007613,2917409,Nordeste,0,0,14850,0.593,0.573,0.49
2020,BA,36510,Jacobina,81308,6.73736311228165,2917508,Nordeste,7,8.6811,80635,0.649,0.636,0.558
2020,BA,36536,Jaguaquara,47870,5.814076701657449,2917607,Nordeste,1,1.8291,54673,0.58,0.586,0.446
2020,BA,36552,Jaguarari,33869,4.885181045786897,2917706,Nordeste,4,11.8533,33746,0.659,0.644,0.551
2020,BA,36579,Jaguaripe,22954,4.44271150052104,2917805,Nordeste,1,5.2684,18981,0.556,0.552,0.407
2020,BA,36595,Jandaíra,13959,5.533416247342356,2917904,Nordeste,0,0,10726,0.55,0.511,0.435
2020,BA,36617,Jequié,157292,9.140991016826646,2918001,Nordeste,17,10.8886,156126,0.665,0.656,0.568
2020,BA,36633,Jeremoabo,22859,1.9999032415778408,2918100,Nordeste,2,4.9199,40651,0.547,0.561,0.424
2020,BA,36650,Jiquiriçá,16102,4.9725348971968355,2918209,Nordeste,1,6.8695,14557,0.553,0.558,0.397
2020,BA,36676,Jitaúna,16586,4.071324464120524,2918308,Nordeste,1,9.2524,10808,0.575,0.563,0.479
2020,BA,36692,Juazeiro,227022,7.961319398865981,2918407,Nordeste,13,5.9589,218162,0.677,0.657,0.594
2020,BA,36706,Jucuruçu,12950,4.869718814954025,2918456,Nordeste,0,0,8988,0.541,0.508,0.415
2020,BA,36714,Jussara,20801,2.5857851023914344,2918506,Nordeste,0,0,15262,0.571,0.544,0.476
2020,BA,36730,Jussiape,10898,1.9414231826187327,2918605,Nordeste,0,0,5976,0.602,0.6,0.493
2020,BA,36757,Lafaiete Coutinho,6184,4.539175671579041,2918704,Nordeste,0,0,3693,0.599,0.576,0.483
2020,BA,36765,Lagoa Real,16639,2.6637269356316158,2918753,Nordeste,0,0,15770,0.545,0.535,0.395
2020,BA,36773,Laje,29457,6.696753840208495,2918803,Nordeste,0,0,24032,0.586,0.548,0.48
2020,BA,36790,Lajedão,3876,2.0719771653777874,2918902,Nordeste,0,0,3975,0.632,0.652,0.497
2020,BA,36811,Lajedinho,5347,2.16456606825107,2919009,Nordeste,0,0,3758,0.546,0.522,0.413
2020,BA,36820,Lajedo Do Tabocal,9282,5.845164299984858,2919058,Nordeste,0,0,8577,0.584,0.545,0.479
2020,BA,36838,Lamarão,11439,4.571201512299538,2919108,Nordeste,0,0,8191,0.518,0.501,0.372
2020,BA,36854,Lauro De Freitas,198399,8.489620675651986,2919207,Nordeste,9,4.4635,201635,0.754,0.781,0.663
2020,BA,36870,Lençóis,11714,6.332305067134495,2919306,Nordeste,1,8.6964,11499,0.623,0.613,0.51
2020,BA,36897,Licínio De Almeida,13310,3.0486365638211597,2919405,Nordeste,1,8.0821,12373,0.621,0.582,0.531
2020,BA,36919,Livramento De Nossa Senhora,52764,4.907515999666604,2919504,Nordeste,7,15.1969,46062,0.611,0.587,0.491
2020,BA,36935,Macajuba,14432,3.4016669329867644,2919603,Nordeste,3,26.4737,11332,0.524,0.515,0.358
2020,BA,36951,Macarani,19233,4.904676051019422,2919702,Nordeste,4,21.1539,18909,0.605,0.607,0.466
2020,BA,36978,Macaúbas,46796,5.862187616238721,2919801,Nordeste,3,5.9807,50161,0.609,0.557,0.513
2020,BA,36994,Macururé,9932,4.1820734480800255,2919900,Nordeste,0,0,7787,0.604,0.547,0.539
2020,BA,37010,Maiquinique,11426,3.6495059195338775,2920007,Nordeste,1,9.7982,10206,0.576,0.586,0.472
2020,BA,37036,Mairi,19619,5.370267605817933,2920106,Nordeste,3,16.1273,18602,0.572,0.575,0.438
2020,BA,37052,Malhada,21488,5.057123792981635,2920205,Nordeste,0,0,16861,0.562,0.532,0.454
2020,BA,37079,Malhada De Pedras,12476,4.551933375734053,2920304,Nordeste,1,11.9632,8359,0.578,0.549,0.471
2020,BA,37095,Manoel Vitorino,14268,3.6893887754595336,2920403,Nordeste,1,7.6412,13087,0.566,0.538,0.456
2020,BA,37117,Maracás,29339,5.064089071525734,2920502,Nordeste,0,0,20393,0.607,0.577,0.519
2020,BA,37133,Maragogipe,40298,4.970583884582195,2920601,Nordeste,1,2.2325,44793,0.621,0.582,0.518
2020,BA,37150,Maraú,21448,6.28985664269106,2920700,Nordeste,1,4.8504,20617,0.593,0.643,0.404
2020,BA,37176,Marcionílio Souza,11154,4.102741844243588,2920809,Nordeste,1,9.6339,10380,0.561,0.518,0.463
2020,BA,37192,Mascote,14144,3.657569714647279,2920908,Nordeste,2,14.5804,13717,0.581,0.567,0.464
2020,BA,37214,Mata De São João,58113,6.786136828981242,2921005,Nordeste,3,6.3659,47126,0.668,0.648,0.562
2020,BA,37222,Matina,15212,4.0116425990589315,2921054,Nordeste,0,0,12283,0.572,0.538,0.469
2020,BA,37230,Medeiros Neto,26500,6.067176888380188,2921104,Nordeste,3,13.2066,22716,0.625,0.626,0.501
2020,BA,37257,Miguel Calmon,29291,5.6779513026200465,2921203,Nordeste,2,7.7238,25894,0.586,0.571,0.472
2020,BA,37273,Milagres,14129,5.466235164388086,2921302,Nordeste,0,0,10893,0.622,0.59,0.518
2020,BA,37290,Mirangaba,17832,5.56513494243875,2921401,Nordeste,0,0,18474,0.542,0.512,0.454
2020,BA,37303,Mirante,11882,5.074687031083994,2921450,Nordeste,0,0,8447,0.527,0.524,0.386
2020,BA,37311,Monte Santo,60876,5.360617415853751,2921500,Nordeste,2,4.0586,49278,0.506,0.515,0.359
2020,BA,37338,Morpará,11518,4.622007760371933,2921609,Nordeste,0,0,8497,0.558,0.536,0.444
2020,BA,37354,Morro Do Chapéu,18935,2.54796183328487,2921708,Nordeste,3,8.4650,35440,0.588,0.554,0.478
2020,BA,37370,Mortugaba,13783,4.985314021416442,2921807,Nordeste,0,0,12052,0.618,0.598,0.513
2020,BA,37397,Mucugê,14855,5.649665792598704,2921906,Nordeste,0,0,8889,0.606,0.589,0.48
2020,BA,37419,Mucuri,43429,11.173057251759055,2922003,Nordeste,3,7.1004,42251,0.665,0.679,0.541
2020,BA,37427,Mulungu Do Morro,16484,5.499476206158779,2922052,Nordeste,0,0,10673,0.566,0.517,0.466
2020,BA,37435,Mundo Novo,21944,4.82992111509211,2922102,Nordeste,0,0,26970,0.59,0.606,0.429
2020,BA,37451,Muniz Ferreira,12492,5.3841817944689065,2922201,Nordeste,0,0,7443,0.617,0.581,0.531
